Unnamed: 0,Review,place
"The great fighter pride of Indian Navy.
A great place to visit for both child and adults. …",Aircraft Museum
Awesome museum,Aircraft Museum
"As an ordinary civilian its quite interesting and informative about a defense aircraft.
Felt very thrilling while walking in the aircraft. …",Aircraft Museum
Must visit place with children. Very interesting .Very well maintained and explained by the staff present.,Aircraft Museum
"It's a great time,😍😘vizag …",Aircraft Museum
"Good experience. Small but beautifully designed museum that houses an actual TU 142 aircraft. There's a sea harrier as well but that looks more like a replica, not sure whether it's original.",Aircraft Museum
"Very good museum. You will be provided with mobile phones at the entrance having stop to step guidance of the museum. Once you are done, you get to board the original aircraft. Very well organized. Ideal for children",Aircraft Museum
"This is a place where you can gain your Knowledge about aircraft it's operation, function, troubleshooting etc,..
Here they provide a special feature,  that is 'personal guide' it's not a human …",Aircraft Museum
Had a great exposure and gained a good knowledge and huge exposure.,Aircraft Museum
One of the major attractions of Vizag.....really great place to visit and first of it's kind in India. Located opposite to Kursura Submarine museum so you have everything nearby....... Definitely it added shine to Vizag's beauty on beach road......,Aircraft Museum
"Very interesting place, you can go inside fighter aircraft of Indian air force...",Aircraft Museum
Loved the guided tours on mobile app. Well preserved and displayed history of this aircraft. Just opposite to INS KARSURA.  So easily  can visit  both sites in one go.  Good simulations,Aircraft Museum
They need to update the stuff it's okish for old comers and residents but new people u welcome u will love it by the welcome to city of destiny  museum will be decent there are some more places u need wonder around for sure …,Aircraft Museum
"Museum is maintaining high standards, it is fully useful for students. It's good experience  to know about Indian Navy as civilian.  Mobile guiding system is so great.",Aircraft Museum
Museum displaying various parts of TU142 accompanied by clear descriptions about them and the history of TU142 is not only educative but also thoroughly enjoyable. Audio guide available at museum makes ut even more useful. Walking through …,Aircraft Museum
"Very nice place, the museum has got good details about the fighter aircraft TU142. The museum is built in a creative way- entrance is like an original airport, with a sky walk, staircase etc. You will get to see and visit the original aircraft itself.",Aircraft Museum
Nice place to visit . It near about takes 30 to 45 minutes to cover the museum. Entry fee for adult is rs.70.00. This museum enrich me the knowledge about air craft and it's related things. There is also two air craft lying in the museum.,Aircraft Museum
"I haven't seen any museum like this before...
Wow great and amazing experience to visit this place..
I felt very good after visiting the place... …",Aircraft Museum
A must visit place in vizag. Great experience especially for children to go through the fighter aircraft and see the interiors and to learn about various items and staff connected.,Aircraft Museum
A real aircraft are placed here. One can experience the real atmosphere inside a fighter plane.,Aircraft Museum
After 30 years of service the TU-142M aircraft of Indian Navy was decommissioned and placed at Visakhapatnam sea beach by converting it to a museum. Located just opposite to Submarine museum this became one more major tourist attraction at …,Aircraft Museum
"A one-of-a-kind museum which is dedicated to the Tupolev TU-142 wartime aircraft. Everything about this aircraft is described in this museum. It is located exactly opposite to the Submarine museum, on the other side of the road. Visitors …",Aircraft Museum
"Quite knowledge you get by going here about fighter jets.
Also virtual games available here.",Aircraft Museum
"Also known as the “Pride for the City”, TU 142 Naval Aircraft Museum offers a delightful experience for sightseeing lovers, history buffs and experience seekers interested in learning everything about the lives of Navy people. Located on …",Aircraft Museum
Must go place for IAF lovers. It houses a real retired Tupolev aircraft and the tour you have (along with audio equipment provided at entrance free of cost) explains to you each aspect of the aircraft in detail along with headphone audio. …,Aircraft Museum
Love this museum .... people can gather information about aircraft and also can enjoy with children also,Aircraft Museum
Must Visit place in Vishakhapatanam ... Visit with family and specially with Children they loved it.. they will provide free audio tour guide.. it will explain you all about the thing you see there .... …,Aircraft Museum
Good. Experience. The narration sounded political as the guides raise the name of NCBN being main person responsible. I visited several tourist places in India and abroad but never every found a spot being political tones. Felt bad,Aircraft Museum
"Love to see that aircraft
#tu_142_aircraft_museum
Indian Navy",Aircraft Museum
The museum was very nice and good and we have to go and see that conform. It was about the TU-142 it shows the aeroplane detaliy  and it was nice,Aircraft Museum
Very insightful place. Get to see and experience real life fighter aircraft. Many 3D models and poster explains the different aspects of aircraft. Many collection of machinery. Pilot dress . It's tires and wheels. Etc,Aircraft Museum
Great experience,Aircraft Museum
"This was a nice museum to visit. The museum had things and ideas presented in a very creative manner, and was attractive at the same time. The things displayed grabbed attention. There was things placed with sound effects and proper …",Aircraft Museum
"Aircraft museum is very near R.K beach.It is ab awosome experience to visit there. You can get lots of knowledge about Indian Navy. Quite informative. There is also provision of guiding each hall with mobile vedios and audio too,so that you can't take the help of guide too.Also you can take an experience of entering real aircraft",Aircraft Museum
Aircraft need to be develop more at bottom of it so 4*. Need to be develop more and more in 3d theatre.. missed it when i visit museum..and that mobile phone and audio guide is really superb and awesome idea. Great.,Aircraft Museum
