Review,Place
"Great place
Spend some time to understand the pastimes of Lord Rama",Ramanarayanam
"Rama narayanam, a temple and an exhibition with 72 beautifully made sculpture cum paintings depicting Ramayana. The structure is in a bow shape. Beautiful lawns. Huge anjaneya statue. Everyday evening a well designed laser light show on the statue brings statue to life.",Ramanarayanam
"Once I come to visit here, This is nice place. I never forget that day because that was our anniversary, so i give a surprise to my wife, she is very much believe in religion. every anniversary we goes to one of the temple and also thanks to cakegift.in ,",Ramanarayanam
"Very good place to visit, laser-show attracts as always. Ample parking space and clean campus.",Ramanarayanam
super temple. must go and watch.,Ramanarayanam
"Worth to see .........we were very pleasant ,when we went there . I'm very lucky to see this 🤩 …",Ramanarayanam
"Very Nice and Everyone need to visit

Jaisriram",Ramanarayanam
Exited to view this master class archetic. So immersed the evening around covered with luminous lights. …,Ramanarayanam
Pleasant atmosphere,Ramanarayanam
"Self less efforts of the creator of this place are commendable. 3D wall paintings of Ramayanam are feast to your eyes. There are other attractions to visit. Consider this place, If you want to spend some quality time peacefully.",Ramanarayanam
"I visited this awesome place 3 times in 4 months, specially for Lazer shows in evenings.
Daily minimum 5 shows, half an hour gap each. …",Ramanarayanam
"Wonderful experience ..
Temples & idols are so beautiful .
Very big attraction is Laser show on hanuman idol in the evng 6.30 - 7.30. …",Ramanarayanam
"Plenty of open space, away from city crowd, nicely built. Good sculptures from all Ramayan events depicting full story. A laser show or 3D rendering show on the giant statue of lord Hanuman. And yes, entry ticket rs. 60",Ramanarayanam
Very peaceful and wonderful,Ramanarayanam
The place where you will get a virtual visit to ramayana along with the extraordinary art and sculpture. 60 feet tall Hanuman laser show will make you feel goosebumps. …,Ramanarayanam
"Beautiful place with great design like and ARROW shape..

One should visit this especially at night time.. …",Ramanarayanam
Nice view after 5 clock with lezar showw,Ramanarayanam
This place was so good. The hospitality from the members was quite remarkable.Got to know more about the hindu culture and it's people,Ramanarayanam
"Best spiritual place to spend some good time with the family.
It's constructed soo beautifully in vast area",Ramanarayanam
Great holistic place to visit. Ramayanam briefly described with pictorial representation as well as displayed the story.    Evening time laser show on Hanuman statue is a awesome experience to everybody.,Ramanarayanam
Very nice place to know the Ramayana history from the roots..Must visit place...3D show of Ramayana in Anjaneya was extremely excellent and unique...,Ramanarayanam
"Its a religious place depicting the ramayan in a pictorial view
It is run by a private organisation
nice place to visit …",Ramanarayanam
"A unique Vedic place. Calm, serene environment. Laser show projected on Hanuman 60 feet idol is a must watch.",Ramanarayanam
A peaceful place at a wonderful location where you can feel inner peace. Light and sound show in the evening is awesome..,Ramanarayanam
"Excellent laser show.
Nice place to visit again",Ramanarayanam
It is lord shri Ram and shri Hanuman temple. Located in vijayanagram . Here we can reach by drive any vehicle. There is big parking place which is chargeable. It's very big temple there is a entry fee in temple. …,Ramanarayanam
The 3D laser show about life history of ram and seetha is awesome. Don't miss it,Ramanarayanam
Do not Miss the Lazer show as it's super awesome.,Ramanarayanam
The evening laser show on the big lord shri hanuman statue at 7pm was the most important and beautiful time to visit the temple,Ramanarayanam
Lazer show super must watch evening time,Ramanarayanam
"One of the best temple in the country. Magnificent design, awesome environment & superb maintenance of the temple. Detailed explanation about Ramayan using excellent work on wall. Mind-blowing laser show for 3D representation of Hanuman Ji. One of the best place for spending some quality & memorable time with family and friends.",Ramanarayanam
"Laser show is awsome do visit it in the evening time only you qill feel excited.laser show timings are 6.30, 7.30, 8.30pm",Ramanarayanam
It is just wonderful and the ambience is just great. None of the reviews mentioned the free Nitya Annadanam in the afternoon. I liked the Authenticity of the telugu inscriptions that is attached to each carving,Ramanarayanam
"A good pictorially defined Ramayana. The laser show will be at 6.30, 7.30 and 8.30 at night for 10minitues and is a very good experience. A must visit place. It is in the shape of a bow. There are 3 temples and one meditation hall along …",Ramanarayanam
Can't explain in words.. Its really amazing.. Don't miss it if you have a chance to visit opportunity,Ramanarayanam
"Excellent Religious place. Remote and peaceful area, spaciously constrcted and well designed and planned. Need lot of advertising or canvassing so tbat huge people may have the opportunity to visit the marvelous place. The sound and light …",Ramanarayanam
Nice & beautiful Temple,Ramanarayanam
"A unique Spiritual Theme Park.

A Mandir built in the shape of a Bow & Arrow close to Vizianagaram in Andhra …",Ramanarayanam
A very good place with great art work describing the events of Ramayana in statues with splendid Colors. One should not miss the night lighting as well for outside looks.,Ramanarayanam
Beautiful like palace!,Ramanarayanam
"A grand temple ,a must visit place. This is a bow  and arrow shaped structure with 60 feet idol of Lord Hanuman in the center.  A Lord Vinayaka / Ganapati temple near the gate followed by two temples on either end of the bow.: A Lord Vishnu …",Ramanarayanam
It is very good devotional temple  about RAMADU & NARAYANUDU. very great  Hindu temple. Very proud to Andhra pradesh. Every Hindu should visit definitely.  GOD BLESSES TO NCS TRUST.,Ramanarayanam
Must visit during evening time.....filled with beautiful surroundings and postive vibes,Ramanarayanam
"This is one of the nice place in vizayanagaram. The 55 feet Hanuman statue is center of attraction to it. There is a 3D laser show on Hanuman statue after 6pm.The show timings are 6.30pm, 7.30pm and 8.30pm. The entrance ticket is of Rs.60 …",Ramanarayanam
Excellent temple,Ramanarayanam
Everyone has to see 3D laser show in the evening's from 6:30Pm onwards,Ramanarayanam
"If you want, peace of mind just visit this place. The staff is too good, they will help you in all points.",Ramanarayanam
"Hindhu Devotional place
laser light show attractive",Ramanarayanam
Very beautiful temple,Ramanarayanam
"Very nice place to watch. And the best to watch it on evening time after 6, must watch the laser show",Ramanarayanam
"Wonderful experience. Please do visit during night times, don't miss the laser show.",Ramanarayanam
Very peaceful and devotional place with excellent management. Only disappointment is the prasadam is costly.,Ramanarayanam
Very nice place to visiting . And that the total ramayanam is there and night scenery is very beauty of the hanuman,Ramanarayanam
"Neatly maintained private property. Explains ramayana in form of sculpture. Entry ticket adult 40/- , kids 10/- and parking 20/-. Photography not allowed inside.  Rama and Vishnu temple inside the premises. Toilets and drinking water available.",Ramanarayanam
It was an awesome experience visiting Ramanarayanam and spending some quality time,Ramanarayanam
"The place is a must visit whenever you travel to Visakhapatnam. Since it is around 50 kilometres away from Visakhapatnam, it can be covered in half a day. The best time to visit it is at around 6 PM, when the temple is lit up. Also, the …",Ramanarayanam
"It's not a temple, kind of museum. Huge construction takes several years to finish it. Good attraction in Vizianagaram city, good that constructed out of City limits. …",Ramanarayanam
